clip_name,narration_text,video_uid
5561b2db-34ca-4ec5-b21e-4cc3330a2a9d_1373_1382,#C C scrubs the wall with the right hand,5561b2db-34ca-4ec5-b21e-4cc3330a2a9d
5561b2db-34ca-4ec5-b21e-4cc3330a2a9d_1364_1373,#C C scrubs the wall with the left hand,5561b2db-34ca-4ec5-b21e-4cc3330a2a9d
5561b2db-34ca-4ec5-b21e-4cc3330a2a9d_1318_1327,#C C scrubs the wall with the right hand,5561b2db-34ca-4ec5-b21e-4cc3330a2a9d
127392a3-036a-4af6-9db9-ca00141229db_263_272,#C C plugs the wire plug in a plug.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_69_78,#C C throws the wire on the scaffold.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_246_255,#C C picks the drilling machine.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_108_117,#C C picks up a wire plug.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_93_102,#C C drops the drilling machine on the scaffold.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_215_224,#C C drops the trowel inside the cement container.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_182_191,#C C picks the trowel from the cement container.,127392a3-036a-4af6-9db9-ca00141229db
127392a3-036a-4af6-9db9-ca00141229db_162_171,#C C drops the plastic material on his left hand on the scaffold.,127392a3-036a-4af6-9db9-ca00141229db
49a4bf40-c246-4093-ae93-9c26ce197a65_667_676,#C C adjusts a drawing board with her right hand.,49a4bf40-c246-4093-ae93-9c26ce197a65
49a4bf40-c246-4093-ae93-9c26ce197a65_596_605,#C C wipes off dirt on the paper sheet with her right hand.,49a4bf40-c246-4093-ae93-9c26ce197a65
3ab744ba-9969-452c-a825-38affebd4139_1044_1053,#C C moves towards the ball,3ab744ba-9969-452c-a825-38affebd4139
3ab744ba-9969-452c-a825-38affebd4139_901_910,#C C tackles the ball,3ab744ba-9969-452c-a825-38affebd4139
3ab744ba-9969-452c-a825-38affebd4139_1031_1040,#C C walks on the field,3ab744ba-9969-452c-a825-38affebd4139
3ab744ba-9969-452c-a825-38affebd4139_1105_1114,#C C jogs on the field,3ab744ba-9969-452c-a825-38affebd4139
3ab744ba-9969-452c-a825-38affebd4139_978_987,#C C runs towards the ball,3ab744ba-9969-452c-a825-38affebd4139
b4707bc6-3579-4992-93ec-0eff21ba8922_896_905,#C C turns the Polaroid camera side ways with both hands.,b4707bc6-3579-4992-93ec-0eff21ba8922
b4707bc6-3579-4992-93ec-0eff21ba8922_559_568,#C C moves the camera with his left hand.,b4707bc6-3579-4992-93ec-0eff21ba8922
e5c55d15-f978-4bed-b8bc-99d0c7998334_932_941,#C C straightens the edge of the fabric yarn,e5c55d15-f978-4bed-b8bc-99d0c7998334
e5c55d15-f978-4bed-b8bc-99d0c7998334_910_919,#C C pulls the yarn thread with both hands,e5c55d15-f978-4bed-b8bc-99d0c7998334
d731d55b-a67c-498e-9016-2758185a2553_173_182,#C C turns off the tap.,d731d55b-a67c-498e-9016-2758185a2553
d731d55b-a67c-498e-9016-2758185a2553_242_251,#C C turns off the tap.,d731d55b-a67c-498e-9016-2758185a2553
d731d55b-a67c-498e-9016-2758185a2553_0_7,#C C puts on a tap.,d731d55b-a67c-498e-9016-2758185a2553
d731d55b-a67c-498e-9016-2758185a2553_112_121,#C C turns off the tap.,d731d55b-a67c-498e-9016-2758185a2553
d731d55b-a67c-498e-9016-2758185a2553_140_149,#C C turns off the tap.,d731d55b-a67c-498e-9016-2758185a2553
5d331f41-ebc7-4eaa-8676-501a94a004d4_108_117,#C C paints the lower part of the front yard fence with the paint brush,5d331f41-ebc7-4eaa-8676-501a94a004d4
5d331f41-ebc7-4eaa-8676-501a94a004d4_223_232,#C C puts the paint brush on the nylon on the floor,5d331f41-ebc7-4eaa-8676-501a94a004d4
5d331f41-ebc7-4eaa-8676-501a94a004d4_94_103,#C C dips the paint brush into the paint in the tin,5d331f41-ebc7-4eaa-8676-501a94a004d4
5d331f41-ebc7-4eaa-8676-501a94a004d4_0_7,#C C dips the paint brush into the paint in the tin,5d331f41-ebc7-4eaa-8676-501a94a004d4
5d331f41-ebc7-4eaa-8676-501a94a004d4_154_163,#C C dips the paint brush into the paint in the tin,5d331f41-ebc7-4eaa-8676-501a94a004d4
5d331f41-ebc7-4eaa-8676-501a94a004d4_11_20,#C C paints the lower part of the front yard fence with the paint brush,5d331f41-ebc7-4eaa-8676-501a94a004d4
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_466_475,#C C puts wire in plastic,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_318_327,#C C removes wire cover,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_502_511,#C C puts wire in the roof,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_363_372,#C C cuts wire with pliers,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_303_311,#C C cuts wire with pliers,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_394_403,#C C cuts wire with pliers,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_374_383,#C C twists wire,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
7e19388f-8b83-4ea8-bb51-6ae2f58b552e_571_580,#C C pulls the cable jacket,7e19388f-8b83-4ea8-bb51-6ae2f58b552e
bdbeaad4-212d-4c45-8a32-e6c5f852f0ee_1102_1111,#c c opens the syringe,bdbeaad4-212d-4c45-8a32-e6c5f852f0ee
bdbeaad4-212d-4c45-8a32-e6c5f852f0ee_1082_1091,#C C throws  the needle into the bin,bdbeaad4-212d-4c45-8a32-e6c5f852f0ee
bdbeaad4-212d-4c45-8a32-e6c5f852f0ee_968_977,#C C picks the syringe and the needle,bdbeaad4-212d-4c45-8a32-e6c5f852f0ee
bdbeaad4-212d-4c45-8a32-e6c5f852f0ee_1002_1011,#C C puts the liquid in the syringe,bdbeaad4-212d-4c45-8a32-e6c5f852f0ee
e5d94463-f292-451d-8d7c-0926001da4e1_63_72,#C C turns to the right side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
e5d94463-f292-451d-8d7c-0926001da4e1_144_153,#C C turns to the left side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
e5d94463-f292-451d-8d7c-0926001da4e1_238_247,#C C turns to the left side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
e5d94463-f292-451d-8d7c-0926001da4e1_286_295,#C C turns to the right side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
e5d94463-f292-451d-8d7c-0926001da4e1_174_183,#C C turns to the right side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
e5d94463-f292-451d-8d7c-0926001da4e1_163_172,#C C turns to the right side of the road,e5d94463-f292-451d-8d7c-0926001da4e1
1ab9d5f7-0181-458e-a5e7-72ce87501f3e_51_60,#C C turns off the tap,1ab9d5f7-0181-458e-a5e7-72ce87501f3e
1ab9d5f7-0181-458e-a5e7-72ce87501f3e_242_251,#C C turns on the tap,1ab9d5f7-0181-458e-a5e7-72ce87501f3e
898afb02-0bde-4fe7-81f8-645b94ac4899_4130_4139,#C C drops the mallet on the vapors barrier paper with his right hand.,898afb02-0bde-4fe7-81f8-645b94ac4899
898afb02-0bde-4fe7-81f8-645b94ac4899_3920_3929,#C C places the floorboard on the cabinet with both hands.,898afb02-0bde-4fe7-81f8-645b94ac4899
898afb02-0bde-4fe7-81f8-645b94ac4899_3897_3906,#C C removes another floorboard from another set of floorboards on the floor with both hands.,898afb02-0bde-4fe7-81f8-645b94ac4899
898afb02-0bde-4fe7-81f8-645b94ac4899_3989_3998,#C C removes another floorboard from the set of floorboards on the floor with both hands.,898afb02-0bde-4fe7-81f8-645b94ac4899
dfaba491-c7e9-43c0-8294-b5b96d22fa7e_387_396,#C C opens vegetable with hands,dfaba491-c7e9-43c0-8294-b5b96d22fa7e
dfaba491-c7e9-43c0-8294-b5b96d22fa7e_561_570,#C C puts knife on the countertop,dfaba491-c7e9-43c0-8294-b5b96d22fa7e
dfaba491-c7e9-43c0-8294-b5b96d22fa7e_410_419,#C C puts  vegetable on the counter top,dfaba491-c7e9-43c0-8294-b5b96d22fa7e
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c_255_264,#C C  puts the brussels sprouts in a storage container,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c_164_173,#C C puts down the phone,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c_0_6,#C C throws the brussels sprouts peelings aside,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c_152_161,#C C holds the phone with both hands,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c
71a46db0-12e5-4a42-8fc4-ce9e87215fa9_12_21,#c c puts the tools in the car,71a46db0-12e5-4a42-8fc4-ce9e87215fa9
71a46db0-12e5-4a42-8fc4-ce9e87215fa9_30_39,#c c close the car door,71a46db0-12e5-4a42-8fc4-ce9e87215fa9
71a46db0-12e5-4a42-8fc4-ce9e87215fa9_0_4,#c c takes tool items,71a46db0-12e5-4a42-8fc4-ce9e87215fa9
0ba47c77-96fe-4930-b167-340e62ab851c_45_54,#C C places a pack of salt on a box. #Unsure.,0ba47c77-96fe-4930-b167-340e62ab851c
0ba47c77-96fe-4930-b167-340e62ab851c_33_42,#C C removes a pack of salt from a box. #Unsure,0ba47c77-96fe-4930-b167-340e62ab851c
bda979cb-dc62-4daf-a87f-8295667c173c_859_868,#C C closes a pot,bda979cb-dc62-4daf-a87f-8295667c173c
bda979cb-dc62-4daf-a87f-8295667c173c_710_719,#C C lifts tea urn,bda979cb-dc62-4daf-a87f-8295667c173c
bda979cb-dc62-4daf-a87f-8295667c173c_1775_1784,#C C lifts tea urn,bda979cb-dc62-4daf-a87f-8295667c173c
7f9f75fd-a660-4635-8890-239c6ad82023_228_237,#C C picks a carrot,7f9f75fd-a660-4635-8890-239c6ad82023
7f9f75fd-a660-4635-8890-239c6ad82023_129_138,#C C puts the carrot on a chop board,7f9f75fd-a660-4635-8890-239c6ad82023
3a1f2e91-b2ec-44da-a2bb-b8c0002179fe_741_750,#C C coils up a string on thread guide and needle,3a1f2e91-b2ec-44da-a2bb-b8c0002179fe
3a1f2e91-b2ec-44da-a2bb-b8c0002179fe_599_608,#C C puts a string on the table,3a1f2e91-b2ec-44da-a2bb-b8c0002179fe
1558e9f2-d7f3-4a23-9627-4240f506d7df_1798_1807,#C C places the folded dough in her left hand in the ceramic plate on the table.,1558e9f2-d7f3-4a23-9627-4240f506d7df
1558e9f2-d7f3-4a23-9627-4240f506d7df_1877_1886,#C C picks the dough on the table with her hands.,1558e9f2-d7f3-4a23-9627-4240f506d7df
1558e9f2-d7f3-4a23-9627-4240f506d7df_1861_1870,#C C picks the dough on the table with her hands.,1558e9f2-d7f3-4a23-9627-4240f506d7df
1558e9f2-d7f3-4a23-9627-4240f506d7df_528_537,#C C drops a portion of dough on the table with her left hand.,1558e9f2-d7f3-4a23-9627-4240f506d7df
1558e9f2-d7f3-4a23-9627-4240f506d7df_463_472,#C C picks a portion of the dough from the table with her left hand.,1558e9f2-d7f3-4a23-9627-4240f506d7df
64b355f3-ef49-4990-8622-9e9eef68b495_165_174,#C C packs the small carrot pieces with her left hand.,64b355f3-ef49-4990-8622-9e9eef68b495
64b355f3-ef49-4990-8622-9e9eef68b495_273_282,#C C packs the small carrot pieces on the cutting board with her left hand.,64b355f3-ef49-4990-8622-9e9eef68b495
64b355f3-ef49-4990-8622-9e9eef68b495_250_259,#C C packs the small carrot pieces with her left hand.,64b355f3-ef49-4990-8622-9e9eef68b495
64b355f3-ef49-4990-8622-9e9eef68b495_322_331,#C C packs the small carrot pieces on the cutting board with her left hand.,64b355f3-ef49-4990-8622-9e9eef68b495
64b355f3-ef49-4990-8622-9e9eef68b495_504_513,#C C cuts the onions with the knife.,64b355f3-ef49-4990-8622-9e9eef68b495
64b355f3-ef49-4990-8622-9e9eef68b495_149_158,#C C cuts a carrot into smaller pieces with the knife.,64b355f3-ef49-4990-8622-9e9eef68b495
02d1f024-1470-4ce6-acde-b938f7847eb6_926_935,#C C reaches for another lemon on the tree with his left hand.,02d1f024-1470-4ce6-acde-b938f7847eb6
02d1f024-1470-4ce6-acde-b938f7847eb6_992_1001,#C C drops the lemons in his left hand inside the bucket.,02d1f024-1470-4ce6-acde-b938f7847eb6
3558a7e6-5c41-4035-b6cd-954311d2862c_27_36,#C C picks some screws from the floor with his left hand.,3558a7e6-5c41-4035-b6cd-954311d2862c
3558a7e6-5c41-4035-b6cd-954311d2862c_8_17,#C C moves a screw on the floor with his left hand.,3558a7e6-5c41-4035-b6cd-954311d2862c
f6adc4c4-49f6-438d-959f-9b9382e0393f_84_93,#C C places the fastener on the drawer.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_0_5,#C C picks a fastener with his right hand from a table saw.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_62_71,#C C screws the fastener to the drawer with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
f6adc4c4-49f6-438d-959f-9b9382e0393f_237_246,#C C screws the fastener to the drawer with the screwdriver.,f6adc4c4-49f6-438d-959f-9b9382e0393f
a4b2fae6-df69-4112-8c4f-1d9cdcaf1f6f_0_4,#C C walks towards a jack lift,a4b2fae6-df69-4112-8c4f-1d9cdcaf1f6f
a4b2fae6-df69-4112-8c4f-1d9cdcaf1f6f_5_14,#C C removes a box under his arm,a4b2fae6-df69-4112-8c4f-1d9cdcaf1f6f
da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d_551_560,#C C picks a tool box from the table with both hands.,da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d
da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d_574_583,#C C moves a piece of metal on the table with his right hand.,da32ff6e-27b2-47e6-b38f-dbf7a36b5f4d
0123d797-c17d-42db-8268-53150a0641ad_74_83,#C C scrapes the tip of the first battery cable with the knife.,0123d797-c17d-42db-8268-53150a0641ad
0123d797-c17d-42db-8268-53150a0641ad_132_141,#C C drops the knife on the scooter.,0123d797-c17d-42db-8268-53150a0641ad
0123d797-c17d-42db-8268-53150a0641ad_164_173,#C C drops the screwdriver.,0123d797-c17d-42db-8268-53150a0641ad
59815805-de31-4993-8f5e-f12b1537bcfc_1913_1922,#C C picks the electric iron from the pressing board with his right hand.,59815805-de31-4993-8f5e-f12b1537bcfc
59815805-de31-4993-8f5e-f12b1537bcfc_896_905,#C C picks a gown from the pile of clothes with her right hand,59815805-de31-4993-8f5e-f12b1537bcfc
f5778003-9aea-4ca0-9398-69299ba0331c_91_100,#C C detaches the other spanner from the other nut,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_53_62,#C C detaches the other spanner from the nut with his right hand,f5778003-9aea-4ca0-9398-69299ba0331c
f5778003-9aea-4ca0-9398-69299ba0331c_106_115,#C C drops the nut on the stand,f5778003-9aea-4ca0-9398-69299ba0331c
d46c28a9-e94e-492e-bf12-07d253f65328_3643_3652,#C C drops the stool on the floor with his right hand. #Unsure,d46c28a9-e94e-492e-bf12-07d253f65328
d46c28a9-e94e-492e-bf12-07d253f65328_1565_1574,#C C dropped a plank in the frame with his left hand.,d46c28a9-e94e-492e-bf12-07d253f65328
e636dd8b-7682-4910-8b26-781f192c37ec_517_526,#C C pushes the drawer.,e636dd8b-7682-4910-8b26-781f192c37ec
e636dd8b-7682-4910-8b26-781f192c37ec_342_351,#C C puts clothe in the drawer.,e636dd8b-7682-4910-8b26-781f192c37ec
e636dd8b-7682-4910-8b26-781f192c37ec_301_310,#C C puts the wire on the table.,e636dd8b-7682-4910-8b26-781f192c37ec
a31c165c-9044-471a-962b-fec98b2da808_307_316,#C C drives the car forward on the road,a31c165c-9044-471a-962b-fec98b2da808
a31c165c-9044-471a-962b-fec98b2da808_362_371,#C C stops the car at the zebra crossing,a31c165c-9044-471a-962b-fec98b2da808
a31c165c-9044-471a-962b-fec98b2da808_415_424,#C C parks the car,a31c165c-9044-471a-962b-fec98b2da808
a31c165c-9044-471a-962b-fec98b2da808_403_412,#C C searches for a parking spot,a31c165c-9044-471a-962b-fec98b2da808
a31c165c-9044-471a-962b-fec98b2da808_388_396,#C C drives the car into the basement,a31c165c-9044-471a-962b-fec98b2da808
a31c165c-9044-471a-962b-fec98b2da808_266_275,#C C drives the car forward on the road,a31c165c-9044-471a-962b-fec98b2da808
d91dc73b-0c0e-49ed-960c-4534e7557c48_157_166,#C c picks up the plywood lying on the wall,d91dc73b-0c0e-49ed-960c-4534e7557c48
d91dc73b-0c0e-49ed-960c-4534e7557c48_146_155,#C c puts the plywood on the floor,d91dc73b-0c0e-49ed-960c-4534e7557c48
d91dc73b-0c0e-49ed-960c-4534e7557c48_123_132,#C c removes the plywood from the floor,d91dc73b-0c0e-49ed-960c-4534e7557c48
d91dc73b-0c0e-49ed-960c-4534e7557c48_0_8,#C c cuts the plywood,d91dc73b-0c0e-49ed-960c-4534e7557c48
d91dc73b-0c0e-49ed-960c-4534e7557c48_263_272,#C c picks up pliers from the floor,d91dc73b-0c0e-49ed-960c-4534e7557c48
d91dc73b-0c0e-49ed-960c-4534e7557c48_103_112,#C c puts the pliers down,d91dc73b-0c0e-49ed-960c-4534e7557c48
3d8f5230-0c22-4018-86b0-e6d851b74b11_285_294,#C C drives a car on the road,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_17_26,#c c turns right,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_64_73,#c c turns left,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_772_781,#C C stops the car,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_263_272,#c c stops the car on red light,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_1090_1098,#c c stops the car,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_1064_1073,#c c reverses  the car,3d8f5230-0c22-4018-86b0-e6d851b74b11
3d8f5230-0c22-4018-86b0-e6d851b74b11_409_418,#C C drives the car on the road,3d8f5230-0c22-4018-86b0-e6d851b74b11
09c98c4f-dc2a-429b-8afa-624211cd4bfd_176_185,#O a man H rides on the scooter,09c98c4f-dc2a-429b-8afa-624211cd4bfd
09c98c4f-dc2a-429b-8afa-624211cd4bfd_157_166,#O A man H gets off the scooter,09c98c4f-dc2a-429b-8afa-624211cd4bfd
09c98c4f-dc2a-429b-8afa-624211cd4bfd_86_95,#O a man H rides on the scooter,09c98c4f-dc2a-429b-8afa-624211cd4bfd
34de7377-879e-4f37-bd0a-9aab8593210f_866_875,#O a man X picks card on the floor,34de7377-879e-4f37-bd0a-9aab8593210f
34de7377-879e-4f37-bd0a-9aab8593210f_621_630,#C C takes the play card,34de7377-879e-4f37-bd0a-9aab8593210f
34de7377-879e-4f37-bd0a-9aab8593210f_600_609,#C C takes the play cards,34de7377-879e-4f37-bd0a-9aab8593210f
32ccccb7-547d-4bd3-9669-d6bb71466fe4_930_939,#C C picks the dough from the pan,32ccccb7-547d-4bd3-9669-d6bb71466fe4
32ccccb7-547d-4bd3-9669-d6bb71466fe4_897_906,#C C rubs oil on the dough,32ccccb7-547d-4bd3-9669-d6bb71466fe4
4267a3f1-0903-4272-9085-3ef9364c288b_391_400,#C C adjusts a gas cylinder knob with a spanner,4267a3f1-0903-4272-9085-3ef9364c288b
4267a3f1-0903-4272-9085-3ef9364c288b_554_563,#C C picks a spanner with the right hand,4267a3f1-0903-4272-9085-3ef9364c288b
4267a3f1-0903-4272-9085-3ef9364c288b_475_484,#C C picks a spanner with the right hand,4267a3f1-0903-4272-9085-3ef9364c288b
a1cc6952-7ffe-45e3-9c40-6fdfa331b857_846_855,#C C puts the dumbbells on the floor,a1cc6952-7ffe-45e3-9c40-6fdfa331b857
a1cc6952-7ffe-45e3-9c40-6fdfa331b857_704_713,# C c picks DUMBBELLS,a1cc6952-7ffe-45e3-9c40-6fdfa331b857
db9805e6-c9fc-46bb-b0a9-c4025721cff0_292_301,#C C drops the scissors,db9805e6-c9fc-46bb-b0a9-c4025721cff0
db9805e6-c9fc-46bb-b0a9-c4025721cff0_0_5,#C C picks up the pair of scissors,db9805e6-c9fc-46bb-b0a9-c4025721cff0
a788c026-f465-4367-8d27-ef601fa157f6_480_489,#C has opened the the key books.,a788c026-f465-4367-8d27-ef601fa157f6
a788c026-f465-4367-8d27-ef601fa157f6_466_475,#C has closed the key book.,a788c026-f465-4367-8d27-ef601fa157f6
dea11d9b-46ad-4561-a9a7-a9c2f453723f_98_107,#C C aligns the tire to its wheel with both hands.,dea11d9b-46ad-4561-a9a7-a9c2f453723f
dea11d9b-46ad-4561-a9a7-a9c2f453723f_235_244,#C C spins the bicycle tire with his left hand.,dea11d9b-46ad-4561-a9a7-a9c2f453723f
c0048675-8810-46dc-af51-bca6471b68b1_871_880,#C C moves her hands on her legs.,c0048675-8810-46dc-af51-bca6471b68b1
c0048675-8810-46dc-af51-bca6471b68b1_780_789,#C C stretches her hands.,c0048675-8810-46dc-af51-bca6471b68b1
c0048675-8810-46dc-af51-bca6471b68b1_1057_1066,#C C puts her hands on top of her foot.,c0048675-8810-46dc-af51-bca6471b68b1
c0048675-8810-46dc-af51-bca6471b68b1_339_348,#C C puts her hand on the yoga mat.,c0048675-8810-46dc-af51-bca6471b68b1
752e22a0-e229-421a-80bf-7d3253169b02_445_454,#C C operates the laptop,752e22a0-e229-421a-80bf-7d3253169b02
752e22a0-e229-421a-80bf-7d3253169b02_409_418,#C C operates the phone,752e22a0-e229-421a-80bf-7d3253169b02
8a280483-bbfd-4f24-9654-bf6a008e406d_146_155,#c c puts scissor on the table,8a280483-bbfd-4f24-9654-bf6a008e406d
8a280483-bbfd-4f24-9654-bf6a008e406d_265_274,#c c cuts a plant with scissor,8a280483-bbfd-4f24-9654-bf6a008e406d
8a280483-bbfd-4f24-9654-bf6a008e406d_250_259,#c c cuts a plant with scissor,8a280483-bbfd-4f24-9654-bf6a008e406d
18edc157-d1d7-4ad6-bfb9-355c14560a65_107_116,#C C picks a branch with his left hand,18edc157-d1d7-4ad6-bfb9-355c14560a65
18edc157-d1d7-4ad6-bfb9-355c14560a65_173_182,#C C moves a leaf with his right hand,18edc157-d1d7-4ad6-bfb9-355c14560a65
f9a49dfd-e6f1-4827-9903-73a562ab32cd_1263_1272,#c c pushes timber forward,f9a49dfd-e6f1-4827-9903-73a562ab32cd
f9a49dfd-e6f1-4827-9903-73a562ab32cd_1210_1219,#c c walks,f9a49dfd-e6f1-4827-9903-73a562ab32cd
f9a49dfd-e6f1-4827-9903-73a562ab32cd_1271_1280,#c c walks,f9a49dfd-e6f1-4827-9903-73a562ab32cd
f9a49dfd-e6f1-4827-9903-73a562ab32cd_1234_1243,#x x walks,f9a49dfd-e6f1-4827-9903-73a562ab32cd
6199434f-409d-4ac8-8a8f-bb4048d45d9b_820_829,#C C stops the mower,6199434f-409d-4ac8-8a8f-bb4048d45d9b
6199434f-409d-4ac8-8a8f-bb4048d45d9b_806_814,#C C cuts the grass with a lawn mower,6199434f-409d-4ac8-8a8f-bb4048d45d9b
6199434f-409d-4ac8-8a8f-bb4048d45d9b_860_869,#C C stops the mower,6199434f-409d-4ac8-8a8f-bb4048d45d9b
7f0320b1-b866-4c80-99bf-42125d99b99e_875_884,#C C moves the roller off the rods.,7f0320b1-b866-4c80-99bf-42125d99b99e
7f0320b1-b866-4c80-99bf-42125d99b99e_1061_1070,#C C picks the machine.,7f0320b1-b866-4c80-99bf-42125d99b99e
e163fce9-9c9d-48e2-8e25-91001b364722_936_945,#C C cuts the topsoil sack with a utility knife,e163fce9-9c9d-48e2-8e25-91001b364722
e163fce9-9c9d-48e2-8e25-91001b364722_949_958,#C C folds the piece of topsoil sack,e163fce9-9c9d-48e2-8e25-91001b364722
25b86bdb-b2ca-4d25-b139-2d203cc48979_180_189,#C C picks grains from the basket with her right hand.,25b86bdb-b2ca-4d25-b139-2d203cc48979
25b86bdb-b2ca-4d25-b139-2d203cc48979_209_218,#C C picks grains from the basket with her right hand.,25b86bdb-b2ca-4d25-b139-2d203cc48979
25b86bdb-b2ca-4d25-b139-2d203cc48979_75_84,#C C pours the grains in the stainless bowl into the plastic container with both hands.,25b86bdb-b2ca-4d25-b139-2d203cc48979
25b86bdb-b2ca-4d25-b139-2d203cc48979_142_151,#C C picks grains from the basket with her right hand.,25b86bdb-b2ca-4d25-b139-2d203cc48979
25b86bdb-b2ca-4d25-b139-2d203cc48979_193_202,#C C picks grains from the basket with her right hand.,25b86bdb-b2ca-4d25-b139-2d203cc48979
ae09d49f-a81f-46e0-82c5-adc43e1e7082_3_12,#C C adjusts a fabric on a sewing machine table.,ae09d49f-a81f-46e0-82c5-adc43e1e7082
ae09d49f-a81f-46e0-82c5-adc43e1e7082_92_101,#C C drops a piece of fabric on her right hand.,ae09d49f-a81f-46e0-82c5-adc43e1e7082
ae09d49f-a81f-46e0-82c5-adc43e1e7082_155_164,#C C takes a small piece of fabric on a chair with her right hand.,ae09d49f-a81f-46e0-82c5-adc43e1e7082
